ensembl_transcript_id	sym	ensembl_peptide_id	SRR3401749	SRR3401751	SRR3401745	SRR3401747	SRR3401746	SRR3401748	SRR3401750	SRR3401752	ERR7417863	ERR7417867	ERR7417864	ERR7417870	ERR7417865	ERR7417866	ERR7417869	ERR7417868	SRR22810193	SRR22810194	SRR22810191	SRR22810192	SRR22810189	SRR22810190	SRR11184908	SRR11184909	SRR11184911	SRR11184915	SRR11184916	SRR11184910	SRR11184912	SRR11184917	SRR11184918	SRR11184913	SRR11184914	SRR11184919	SRR11184920	SRR11184921	SRR10572658	SRR10572659	SRR10572660	SRR10572663	SRR10572664	SRR10572657	SRR10572661	SRR10572662	SRR3401399	SRR3401401	SRR5812574	SRR5812577	SRR5812581	SRR5812564	SRR5812565	SRR5812569	SRR5812580	SRR5812570	SRR5812573	SRR5812575	SRR5812576	SRR5812578	SRR5812579	SRR5812566	SRR5812571	SRR5812567	SRR5812568	SRR5812572	SRR18502223	SRR18502227	SRR18502237	SRR18502228	SRR18502231	SRR18502232	SRR18502238	SRR18502234	SRR18502235	SRR18502236	SRR18502224	SRR18502225	SRR18502226	SRR18502229	SRR18502230	SRR18502233
ENSCGRT00001000041	Elp6	ENSCGRP00001000017	19.640652	45.946564	42.82926	45.243744	46.104235	37.155991	22.006419	52.221222	43.724118	57.433015	57.540452	55.25138	58.403198	55.842868	42.489671	42.8984	23.66699	19.638783	10.801143	23.44165	10.302042	8.043864	37.993443	36.6756	75.664328	33.271799	36.29027	63.512815	61.410567	52.08051	40.498519	62.66536	52.744958	37.939167	49.621474	48.27103	6.424655	7.785674	7.320054	4.936561	5.075005	7.525779	4.828457	4.738549	42.829134	46.102173	42.063463	46.747906	43.573036	44.833575	43.071259	66.980448	46.670438	43.573741	44.574679	44.912305	46.551963	44.802288	47.888527	42.995178	49.853884	63.691196	65.062662	45.142579	46.229778	56.718417	52.613523	59.076768	56.274489	55.25535	54.897368	51.920046	73.428801	58.080493	40.364076	41.664924	43.462437	68.846448	56.983342	59.652613
ENSCGRT00001000042	ENSCGRG00001000038	ENSCGRP00001000019	0	0	0	0	0	0	0	0	0	0	0	0.105981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000043	ENSCGRG00001000042	ENSCGRP00001000018	1.141115	1.565412	1.024521	0.92685	0.378698	0.61239	0.288049	0.421711	0.61909	0.947598	1.133893	0.903016	0.58544	1.103662	0.575728	0.241501	0	0.379612	0.852578	0.806207	1.511149	0.230794	0.3367	0.762401	0.992817	0.098042	1.250075	0.855925	1.014757	1.263335	0.405912	0.926914	0.399478	0.951814	0.953171	0.94967	0	0.039291	0	0.032133	0.058017	0.10375	0.050726	0.039676	1.024513	0.378677	0.488298	0	0.246608	1.426811	1.627331	0.891232	0.357344	0.324624	0.749282	0.561364	0.353663	0.530148	0.555052	1.438019	0.187108	1.23841	1.029859	0.607429	0.649325	0.71212	1.440746	0.168553	1.230142	0.743329	0.335884	1.571826	1.850563	1.192588	1.175483	0.407554	0.730151	1.470379	1.632348	0.973555
ENSCGRT00001000044	ENSCGRG00001000045	ENSCGRP00001000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000045	Ccng2	ENSCGRP00001000021	37.494562	11.734689	5.069433	9.975688	13.938528	11.403012	29.190553	11.772479	20.520287	3.306562	2.64673	14.825224	15.272888	13.868392	19.183013	20.631445	6.384322	4.677002	5.385318	5.795723	4.855909	6.512266	6.516135	5.763389	8.109698	7.856956	7.629384	7.206058	3.809996	3.72958	8.65717	4.154668	3.349386	8.370761	4.413868	3.330041	6.084467	5.748696	5.980465	5.696422	4.80762	5.71051	4.679937	4.773203	5.069423	13.937819	6.703271	7.480034	7.935716	10.144278	8.049933	3.962289	7.124494	7.003756	7.778616	6.211512	7.542171	7.272065	7.195056	7.060506	5.598806	4.661102	3.788107	6.825685	4.421998	7.028468	7.206113	4.963431	5.788811	6.101168	5.287027	4.575737	6.30746	6.406535	5.699867	4.660096	4.924347	4.528865	6.282425	5.077747
ENSCGRT00001000046	Utp6	ENSCGRP00001000022	51.336747	68.571976	44.537639	72.683406	32.73675	55.330986	39.265653	55.178066	40.725654	42.964336	44.860857	37.773482	38.072311	39.220364	40.406207	39.73107	11.324333	11.353307	14.774364	11.322509	15.502198	14.720078	63.892455	65.158803	62.943287	71.13273	63.490022	63.581181	84.838812	66.98563	61.181969	77.253339	66.755685	71.669093	61.122644	60.206524	9.389453	8.365194	10.957158	5.278462	4.801307	8.889752	4.731451	5.140681	44.53756	32.735038	26.336099	28.786811	26.600474	29.524603	29.32551	44.482048	27.92092	27.432294	29.153103	27.692053	28.330115	25.703529	25.864691	29.445724	28.590032	45.74926	44.485357	27.873589	47.836665	43.035064	44.608153	44.59319	42.783853	42.272267	40.257767	42.053544	38.778468	40.747141	44.740643	44.557544	43.360981	44.422608	42.257313	43.455742
ENSCGRT00001000047	ENSCGRG00001000043	ENSCGRP00001000023	0	0.241194	0	0	0	0.124697	0.117887	0.257723	0.060867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074141	0	0	0	0	0	0	0	0	0	0	0	0.053419	0	0.017085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036162	0	0	0.037609	0	0	0.133662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000048	Tespa1	ENSCGRP00001000024	0.282752	0	0	0	0	0	0.09069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057574	0	0	0	0	0.014985	0	0	0	0	0	0	0	0	0	0	0.073547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000049	Prok1	ENSCGRP00001000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.296376	5.971562	4.004221	0	3.409994	2.761146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000050	Tcea2	ENSCGRP00001000026	3.884071	5.858719	1.982451	8.475326	6.17275	6.507329	4.201971	5.756959	18.424293	18.361132	17.045326	19.0099	16.721006	15.566868	16.398464	18.849983	1.633061	2.758232	4.483704	1.567486	2.505774	6.086937	3.487869	1.842152	1.354086	1.691003	1.51108	2.324287	2.073325	3.905128	1.136625	2.392972	2.350869	1.778523	2.782643	1.75149	3.005118	3.008432	3.490384	2.731651	2.295851	2.672167	1.83469	1.905001	1.982436	6.172532	5.477055	4.253569	4.179441	3.983894	3.890592	7.290573	3.603073	3.851178	3.133217	4.73471	4.147895	5.317593	4.846312	3.536607	3.111254	7.249662	6.842218	2.929458	5.411315	4.788267	5.664944	3.220714	3.898091	4.399169	4.892648	4.436172	6.078695	4.742451	4.973867	4.494594	3.674034	3.275402	3.350629	5.176293
ENSCGRT00001000051	Rad21	ENSCGRP00001000027	58.488404	105.275861	51.483474	105.990625	37.417536	64.967559	54.6172	68.874409	56.068268	33.701571	31.319645	36.321489	38.446373	34.015312	59.460916	57.977588	21.734457	20.251211	24.287943	22.659556	24.169611	24.820858	60.403319	56.197992	55.338005	52.281892	44.833369	56.654374	68.673559	67.402793	39.414665	67.0732	64.809313	43.688749	68.657168	68.009561	9.79194	9.294962	10.275733	8.610769	7.941119	9.148859	8.350785	10.056181	51.483395	37.415527	87.807295	87.206982	78.910131	65.423778	64.874904	58.691541	82.97368	90.091484	86.927264	88.201735	86.616857	79.774152	78.73697	59.998529	89.429487	56.402006	56.250597	87.697545	54.151835	61.418813	71.214005	58.828831	63.761105	66.988713	67.741714	64.500106	54.789383	71.565367	60.231721	54.174864	57.227949	54.03875	62.196903	66.465527
ENSCGRT00001000052	Emilin3	ENSCGRP00001000028	0.310909	0.60511	0	0.25699	0	1.107436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555838	0	0	0.429361	0.424667	0	0	0.540773	0.819033	0.454335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000053	Prok1	ENSCGRP00001000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474154	0	0	0	0	2.450809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137046	0	0.227519	0	0	0.119685	0.277218	0	0	0	0.711441	0	0.585522	0	0.351961	0	0	0	0	0	0.709537	0	0.280183	0.715882	0	0.296948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000054	Emilin3	ENSCGRP00001000030	0	0	0	0	0.046184	0	0.266182	1.331179	0.028287	0.0878	0.147017	0.02765	0.081099	0.097458	0.059929	0.059631	0	0	0	0.090181	0	0.050028	0.321349	0.287547	0.37738	0.276561	0	0.095741	0.251677	0	0	0.295923	0.247828	0	0	0	0.008929	0.014952	0.009653	0	0	0	0	0	0	0.046182	0	0	0	0.070673	0.054842	0.020802	0	0	0	0	0.042923	0	0	0.050647	0	0.036328	0	0.045463	0.06482	0	0	0.062437	0	0	0.056618	0	0	0.068605	0	0	0	0	0	0
ENSCGRT00001000055	Tmem98	ENSCGRP00001000031	0	0	0	0.23243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000056	Ednrb	ENSCGRP00001000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076789	0	0	0.029903	0	0	0	0	0	0.157232	0	0	0	0.028579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000057	Lpp	ENSCGRP00001000033	0	0	2.036435	0	3.51893	0	0	0	15.718321	10.21496	11.689378	16.793989	15.947718	13.388298	14.371587	13.848545	3.616493	3.691958	6.239409	5.629094	7.37031	5.829111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.341888	1.61096	2.129786	1.1402	0.978648	1.743952	0.972552	0.914205	2.036429	3.518779	4.334795	4.381504	3.555979	4.291347	5.580104	3.653731	3.385003	3.117594	4.554245	4.900115	4.529025	3.507249	4.135351	4.034495	4.61775	3.539501	2.901547	4.344976	4.480832	3.956456	4.692189	4.131641	2.285201	3.90806	3.757665	2.755498	0.85984	3.98384	4.409637	4.528236	3.424903	2.237825	3.369313	2.95634
ENSCGRT00001000058	Dna2	ENSCGRP00001000034	4.378108	10.370281	13.977973	8.880552	2.623555	3.298295	3.335093	3.343264	2.977342	6.60451	6.257824	3.688142	4.098835	4.376865	2.973449	2.769578	1.084146	1.202626	1.252911	0.955665	1.49377	1.178121	7.792872	6.8512	8.439605	5.536264	5.031789	8.059691	9.113089	9.411337	4.335449	8.198249	9.05286	5.603542	8.009108	7.433963	3.222892	3.06744	3.853088	1.440935	1.105341	2.962816	1.181742	1.221328	13.97795	2.623416	12.945969	12.634744	12.443886	15.963464	14.801324	8.134403	12.543387	11.934639	13.466236	11.2851	13.912882	12.591165	13.780482	14.397339	13.121869	7.677098	7.466356	12.54577	11.364874	14.773414	15.667217	14.423377	15.092258	12.813174	15.063214	13.129143	10.904953	15.405193	12.646447	11.454501	13.392876	14.723412	13.205087	14.70958
ENSCGRT00001000059	ENSCGRG00001000058	ENSCGRP00001000035	0.348546	0.114454	0	0.116572	0.195289	0.118522	0.559766	0.244636	0.231846	0.89747	0.30081	0.564353	0.220893	0.497173	0.6723	0.060921	1.004058	0.555005	0.310131	0.578244	0.352144	0.427708	0	0.126752	0.075403	0.152578	0.114698	0	0	0.289732	0	0.072214	0.077541	0.12828	0.232207	0.066835	0.256812	0.185278	0.397033	0.584684	0.395341	0.292654	0.51866	0.375006	0	0.195281	0.277668	0.628698	0.467252	0.252361	0.336457	0.170239	0.547792	0.355018	0.381042	0.758045	0.350331	0.26959	0.184273	0.344592	0.273036	0.148061	0.28666	0.55666	1.622608	1.523392	0.887812	1.591062	1.228722	0.250822	1.206058	1.018783	0.33101	0.876786	0.808105	1.602245	0.458395	1.404419	0.691834	0.792088
ENSCGRT00001000060	Rmnd5a	ENSCGRP00001000036	38.693742	25.412702	24.319912	29.608689	27.518013	18.168997	32.62233	23.06681	31.270876	29.167831	28.39018	32.18725	33.369048	30.696867	31.195256	31.289819	18.267745	16.856891	19.389423	19.38742	20.627015	19.422562	34.42725	33.400473	36.939063	32.349803	35.815346	32.544944	33.869698	33.312284	32.59017	33.267	30.942442	34.842977	33.026655	32.149923	12.029832	10.838863	13.27941	10.576652	8.47531	11.520472	8.909763	10.010766	24.319868	27.516581	33.265313	38.158531	34.065196	33.016092	32.175758	29.881741	33.563489	33.415503	33.332592	32.687059	37.569456	35.412749	35.902221	28.281203	32.176259	30.223741	29.906803	35.616209	29.787915	33.912	33.817321	32.796706	30.698675	33.171902	28.384057	29.134039	17.169889	29.92165	33.074981	31.731044	32.446863	30.557973	32.532135	31.90215
ENSCGRT00001000061	ENSCGRG00001000067	ENSCGRP00001000037	12.611596	3.848607	5.268313	5.650312	4.385275	3.722399	11.914947	4.421911	8.759388	2.248366	3.646315	7.114982	7.001958	7.346887	7.560726	6.19833	3.558139	3.018169	3.23685	2.686927	4.360201	3.029125	2.566527	2.066622	1.709593	3.112863	2.525626	2.222398	1.660985	2.029918	2.290334	1.639223	1.638752	3.744558	2.355336	1.59216	2.290188	2.000818	3.037008	2.069863	1.550097	2.043423	1.574241	2.251307	5.268301	4.385063	13.425783	13.662838	12.60425	9.865833	10.547588	6.979395	12.122868	13.274458	12.475323	15.454134	11.854142	12.025179	12.759769	10.732177	12.064673	6.29661	6.886362	13.057079	5.900233	4.925462	2.875499	4.449744	3.584501	3.648815	4.244415	3.856886	1.768359	5.804197	4.660544	6.369586	5.810249	3.356373	5.215355	3.822074
ENSCGRT00001000062	Mrpl45	ENSCGRP00001000038	45.326166	77.1793	82.390952	77.704127	68.731895	49.605658	40.345303	46.060501	137.640555	122.301596	116.515653	122.784113	125.194019	128.29373	127.970928	130.056863	65.645263	62.383546	69.024923	62.963106	65.702063	64.7835	118.010509	107.447086	93.195473	103.76978	103.887543	98.665914	142.595281	128.821021	92.099233	140.68383	131.912626	95.067154	118.326381	116.339221	19.750343	19.5085	24.78164	14.295956	13.455091	19.859363	12.977901	13.287665	82.390771	68.72849	38.695715	42.570364	42.332958	37.882272	35.96067	39.452119	40.438045	45.888657	40.943028	40.808068	42.567577	40.322452	40.001328	34.383329	41.531702	38.962923	39.67229	40.805895	130.023252	135.881398	119.013156	141.918863	130.963289	128.963454	119.13112	117.969663	130.432773	120.459596	124.452761	116.313169	123.117886	137.904953	130.825589	119.379485
ENSCGRT00001000063	Nono	ENSCGRP00001000039	282.523654	381.226487	420.027208	376.915514	298.048376	206.407119	271.342672	235.000328	162.142068	172.432758	177.744471	154.931947	166.289326	161.339835	154.889331	157.938154	170.987384	166.094939	145.110085	168.235422	143.245498	150.28712	221.590798	216.941457	210.468379	227.179851	228.479901	212.500598	235.950147	241.24379	213.264416	233.992599	241.63255	238.283728	241.505376	223.786843	28.256047	27.80277	35.386823	20.539832	18.828441	28.284934	19.1632	22.073169	420.026308	298.03351	282.534672	285.997572	281.830212	285.452494	293.092376	282.938903	282.182016	271.818636	274.954933	274.463589	280.814734	271.154692	274.588396	293.605378	275.374884	292.503487	288.770382	267.917153	422.685813	399.766518	484.997855	410.890039	430.276807	453.273833	483.088373	471.067663	373.595913	464.570385	433.064007	416.769733	425.122229	409.680021	435.858688	476.556603
ENSCGRT00001000064	Gfy	ENSCGRP00001000040	0	0	0	0	0	0	0.077789	0	0	0.042258	0	0	0	0	0	0.043041	0	0	0.071153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0
ENSCGRT00001000065	ENSCGRG00001000064	ENSCGRP00001000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000066	ENSCGRG00001000063	ENSCGRP00001000042	0	0	0	0.970572	0	0	1.818368	0	0	0	0	0.390465	0.385856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000067	ENSCGRG00001000056	ENSCGRP00001000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793502	0.72485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460428	0	0	0	0.190376	0	0	0	0	0	0	0	0	0.173142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000068	ENSCGRG00001000060	ENSCGRP00001000044	0	0	0	0	0	0	0	0	0	0.185941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000069	Slc22a7	ENSCGRP00001000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000070	Pipox	ENSCGRP00001000046	5.221004	23.833051	0.470035	27.393628	0.932875	18.807933	4.708274	24.307736	0.555201	2.063593	1.4889	1.784492	1.851864	1.667382	0.99562	0.81716	0	0.088292	0	0	0.08403	0	6.669737	6.63641	5.52845	4.35694	4.202698	6.27629	4.664184	5.172283	6.177598	2.750649	6.4255	5.310989	10.464415	9.929752	0.070269	0.133019	0.095049	0.048664	0.029114	0.093382	0.076376	0.014958	0.470033	0.932834	0.266078	0	0.089547	0.20727	0.143261	0.285406	0.174968	0	0.182558	0	0	0.172226	0.088291	0.066037	0.17443	0.425665	0.171652	0	0.12933	0.121268	0	0	0.106753	0	0	0	0.105433	0.139522	0.154523	0	0	0	0	0
ENSCGRT00001000071	ENSCGRG00001000070	ENSCGRP00001000047	2.641965	1.339327	0.638273	1.685478	2.724524	3.528229	1.959991	2.498882	6.070725	3.651602	4.056352	5.802831	5.147846	4.30972	5.107883	5.617313	2.897176	1.947885	2.154185	2.633376	1.698558	2.785308	0.751689	1.323107	1.255473	1.925462	1.282753	1.096727	1.143625	0.991303	1.410254	0.873304	0.720038	1.287975	1.589734	1.777199	1.036995	0.780078	1.211078	0.608495	0.481318	0.886522	0.523609	0.59725	0.638272	2.724386	0.57401	0.425295	0.463389	0.802563	0.592512	0.878993	0.441672	0.330318	0.590259	0.422621	0.95962	0.517732	0.359073	0.686289	0.5412	0.96541	0.605078	0.492509	0.444787	0.544152	1.084734	0.91721	0.785398	0.992916	0.908943	0.498131	0.497424	1.172174	0.958227	0.829013	0.881533	0.648422	0.674951	0.705419
ENSCGRT00001000072	Rhox12	ENSCGRP00001000048	1.060123	0	0.453833	0.216007	0.541348	1.084952	0.821177	0.22603	0	0.316272	0	0.496042	0.2916	0	0.214661	0.214524	0	0	0	0	0	0	0	0.126351	0.299071	0.457275	0	0	0	0	0	0	0	0	0	0	0.227956	0.165771	0	0.136748	0.108629	0.058181	0.047683	0.139726	0.453816	0.541348	2.599621	0.315635	1.805757	0.126683	0.197711	0	0.641622	0.934593	1.841543	1.663134	0.461681	1.735158	1.617296	0.302856	1.437362	0.064905	0	2.119649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000073	Brcc3	ENSCGRP00001000049	13.143195	22.047402	27.0663	22.309425	40.313932	25.497329	11.342682	23.266677	30.995153	25.066259	26.12952	24.589266	26.159708	28.13838	26.387295	28.253313	28.054342	23.302374	28.079107	24.265863	25.646725	25.88314	24.181406	19.552527	21.907939	26.092225	24.862664	22.486676	20.679046	21.897422	18.583884	25.2264	22.133597	22.790531	22.625258	20.344426	9.629355	9.598386	9.340219	10.54242	7.647854	9.748378	8.582503	8.713383	27.065975	40.312494	27.053494	24.431869	23.003107	23.843722	26.713691	22.631112	26.821238	27.266675	29.284573	23.443871	24.658788	26.265672	26.429072	21.704863	27.587219	22.634094	21.467147	25.744593	38.306427	35.480714	34.393531	32.306243	31.556547	32.479454	34.193529	27.783367	26.137324	34.662411	39.894436	32.155898	37.856946	26.833968	25.678221	34.459125
ENSCGRT00001000074	Syt1	ENSCGRP00001000050	0.100961	0	0	0	0	0	0	0	0	0	0.043822	0	0.048288	0	0	0	0	0	0	0.083322	0	0.184892	0	0	0	0	0	0	0	0	0	0	0	0	0.066418	0	0	0	0	0	0	0	0	0.013627	0	0	0.080968	0	0	0	0	0	0.079857	0	0	0.082895	0.153211	0.078614	0	0	0	0	0	0.081146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000075	Clrn2	ENSCGRP00001000051	0	0	0	0	0	0	0	0	0	0	0.091312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001000076	Xirp1	ENSCGRP00001000052	0.033408	0	0	0	0	0	0	0	0.017176	0.106719	0.04466	0.033628	0.065734	0.088906	0.091131	0.036248	0	0	0	0	0	0	0	0	0	0.061333	0	0	0	0	0	0	0	0	0	0	0.010833	0.013579	0	0.014877	0.017861	0.004767	0.015569	0.004583	0	0	0	0	0	0.032236	0.022217	0.025277	0	0	0	0	0	0	0	0.020532	0	0.022105	0.031967	0	0.273703	0.035964	0.035576	0.037421	0.031882	0	0	0.031856	0	0.041074	0.139307	0.138593	0.088108	0.035994	0	0
ENSCGRT00001000077	Sinhcaf	ENSCGRP00001000053	23.379449	46.713621	26.371514	48.818564	21.854201	42.216971	21.578676	46.606575	21.890861	18.93971	20.656214	20.139986	21.221777	20.146667	22.669197	22.434708	22.844767	22.47306	11.706049	23.31269	11.974989	14.094777	51.980386	54.685498	47.679069	54.485702	54.650188	47.944802	59.851323	58.124637	54.312719	59.467708	57.499435	56.071829	52.241628	48.507919	0	0	0	0	0	0	0	0	26.371463	21.85308	0	0	0	0	0	25.281859	0	0	0	0	0	0	0	0	0	23.898433	23.621014	0	25.19883	25.250427	30.306417	29.047541	30.940638	32.631598	27.808174	29.123612	24.524806	33.645159	26.695705	26.318436	27.078896	28.303949	27.835127	30.725777
ENSCGRT00001000078	Ctsf	ENSCGRP00001000054	56.35569	31.456805	41.422162	34.540796	86.361716	51.871961	70.802292	43.260214	145.736109	133.433264	142.339039	138.468655	135.30776	126.83221	154.438554	150.05709	7.681678	9.091094	11.437639	8.167262	10.931923	11.874546	44.522452	43.567022	49.144645	100.036135	115.379188	44.534391	26.462507	30.779616	118.365823	27.448797	27.101999	135.589823	32.502084	33.833215	8.558394	8.872782	11.80619	6.013434	6.014854	9.726988	5.933319	5.41169	41.422102	86.357441	41.849707	32.044172	33.859307	34.146473	32.68714	49.116858	33.411125	38.998071	44.20907	44.061718	31.889389	37.397911	36.600971	31.972994	36.604556	50.880153	48.154782	42.886486	30.58824	34.536348	35.907131	35.551139	34.430409	38.829969	35.8981	35.904155	32.068753	37.988524	36.000679	28.151973	31.379813	28.76482	32.520847	38.053446
ENSCGRT00001000079	ENSCGRG00001000081	ENSCGRP00001000055	8.273528	7.771443	5.060795	8.761064	5.204793	5.297709	4.601365	4.740997	9.363865	10.444443	9.354277	8.22715	7.788999	10.395386	9.564609	7.792299	1.221788	1.575836	4.15122	0.820909	3.749431	5.204563	8.831086	9.138945	10.953197	9.878066	7.076427	11.738032	8.168879	11.329128	7.233837	10.664635	13.058171	8.546243	10.201354	11.096867	2.197424	2.057166	2.735834	1.465433	1.787811	1.795408	1.708881	1.89406	5.060777	5.20456	23.327328	20.173864	22.887244	9.734653	9.879515	9.060507	21.16126	25.124126	20.601468	19.919613	19.463366	21.467705	21.460419	8.770569	24.675313	7.249292	8.696345	25.052602	11.080249	8.310718	10.48633	11.264118	7.836868	8.522172	12.457364	8.66257	13.889964	11.009421	11.512441	10.04857	9.951532	9.76522	11.564976	8.662001
ENSCGRT00001000080	Tmem176b	ENSCGRP00001000056	9.973059	15.08252	7.480352	18.357802	7.190088	25.622517	11.999669	18.015867	23.272829	27.450248	26.677606	26.927591	26.96372	26.689289	21.875469	26.901304	3.857157	4.26418	6.265835	5.100911	7.590626	8.124061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538169	0.718424	0.719253	0.394143	0.314556	0.532376	0.435317	0.41742	7.48033	7.189768	1.200369	1.397524	1.858118	0.031165	0.064596	0.036765	1.657432	0.690669	0.65877	0.901215	0.832829	1.243157	0.6373	0.029786	1.023033	0.032009	0	1.443582	5.926186	5.106482	4.983179	5.782855	5.361615	6.221252	6.698509	5.224517	4.915509	2.996808	4.022665	5.091594	5.511719	5.021486	5.450322	5.527653
ENSCGRT00001000081	ENSCGRG00001000079	ENSCGRP00001000057	0	0.189354	0.405702	0	0	0.19402	0	0.201811	0.189277	0	0	0.091221	0	0	0.19859	0.098046	0.341775	0	0.351916	0.823855	0.600592	0.547443	0	0	0	0.133052	0	0	0	0.125883	0	0.500268	0.234862	0.111952	0.134434	0.115536	0	0	0	0	0	0	0	0	0.405695	0	0.147138	0	0	0.451643	0.178944	0	0	0	0	0.301967	0	0.142824	0	0.109679	0.14486	0.176701	0.057062	0	0	0.209859	0	0	0.367122	0.20795	0.200778	0.188196	0	0	0.264137	0	0	0.423941	0	0.219703
ENSCGRT00001000082	Brcc3	ENSCGRP00001000058	0.572241	0.362526	0	0.336914	0	0	0.342643	0.83039	0	0	0.185433	1.151651	0	0.206443	0.217744	0.293319	0.969091	0	0	3.035032	0	0	0	0	0	0	0.17097	0	0	0	0	0	0	0	0	0	0.130111	0.041516	0	0	0.088987	0.045408	0	0.041574	0	0	0	0	0	1.174531	0.238982	0.475242	0	0	0	0	0	0	0	0	0	0	0.1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
